mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0044535636901855465,0.0002850311254117153,0.0029848575592041015,0.0007156276467127999,0.01687612475788148,0.5,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.5}",-0.6865057779970557,-0.7063816905284394,-0.6394340054272603,-0.6305883726900509,-0.6615365127826726,-0.6648892718850957,0.028371314424925072,18
0.005386209487915039,0.0012147446923430785,0.0036787986755371094,0.0008971274158662884,0.01687612475788148,0.8,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.8}",-0.6875844067182956,-0.7088768544630919,-0.6420620820455821,-0.6321027953096248,-0.6639155493829894,-0.6669083375839167,0.0283780732692922,21
0.005825138092041016,0.0015048234812910211,0.003665590286254883,0.0010033648069053256,0.01687612475788148,0.95,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.95}",-0.688238253941501,-0.7096535364204707,-0.6436654064998305,-0.6329603999481884,-0.664311779751028,-0.6677658753122037,0.028205953018110595,22
0.004913902282714844,0.0006492689339022113,0.0033272743225097657,0.0007380053478843788,0.04328761281083059,0.05,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.05}",-0.6868889239979524,-0.7063346885211675,-0.6398406595624014,-0.6313674708415671,-0.6616721577140654,-0.6652207801274308,0.02815191543300247,19
0.004345417022705078,0.0006646293770634,0.002557373046875,0.0003601103957809076,0.04328761281083059,0.2,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.2}",-0.6878943613227627,-0.708509854689104,-0.6422212549515391,-0.6327004189716149,-0.6628454909774794,-0.6668342761825,0.028168111259350856,20
0.005013036727905274,0.000438046927081482,0.003076505661010742,0.00035396760850035444,0.04328761281083059,0.5,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.5}",-0.6907468249296015,-0.7126931788330814,-0.6474138399597419,-0.6368355397696127,-0.6661438654789213,-0.6707666497941918,0.02783912830955767,24
0.004058265686035156,0.0006967866018467742,0.0024198055267333984,0.0004422187033927345,0.04328761281083059,0.8,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004365777969360352,0.0008104697895800289,0.0029184818267822266,0.0004741511511096095,0.04328761281083059,0.95,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004329586029052734,0.0009994679005428484,0.0027035236358642577,0.000643171944358698,0.11103363181676379,0.05,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.05}",-0.689436896815213,-0.7100634744654563,-0.6445467476327733,-0.6346570323469719,-0.6639535349896719,-0.6685315372500173,0.027948689370068548,23
0.003799104690551758,0.0008700731035430733,0.0024605274200439455,0.000469782678655936,0.11103363181676379,0.2,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.2}",-0.6922528961321934,-0.7136657715245115,-0.6485783589208493,-0.6380782518449533,-0.6669316332023959,-0.6719013823249805,0.027824860473954268,26
0.0039841651916503905,0.000929636915137339,0.002664661407470703,0.0006179480190682776,0.11103363181676379,0.5,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004333400726318359,0.0007635546915618718,0.0030423641204833985,0.000608323808045045,0.11103363181676379,0.8,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.0047798633575439455,0.0005027984175410024,0.003377866744995117,0.0001104311415125822,0.11103363181676379,0.95,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.005347394943237304,0.0006123471530713018,0.0032529830932617188,0.00016789300236018934,0.2848035868435802,0.05,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.05}",-0.6924310713969986,-0.7134417896570454,-0.6483269406209834,-0.6378812042195091,-0.6669177203913378,-0.6717997452571749,0.027874668179161673,25
0.0038421154022216797,0.0005311037441309767,0.0029172420501708983,0.0012828768043910493,0.2848035868435802,0.2,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.2}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004162931442260742,0.0008240099795573597,0.002915096282958984,0.00045477118481864756,0.2848035868435802,0.5,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.003732156753540039,0.00025508071184329886,0.0025189399719238283,0.00020180497804587842,0.2848035868435802,0.8,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004291343688964844,0.00078593772978076,0.0037163734436035157,0.0013318467688872423,0.2848035868435802,0.95,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.006940174102783203,0.002565563943636543,0.004137992858886719,0.0007817800686852583,0.7305271542664457,0.05,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.05}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.003541898727416992,0.0003259539113712445,0.0022507190704345705,0.0001996876172083545,0.7305271542664457,0.2,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.2}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004189920425415039,0.0010252102629558198,0.003435039520263672,0.0017985141669979328,0.7305271542664457,0.5,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004156255722045898,0.0006949154157672401,0.002826547622680664,0.0006694117570355074,0.7305271542664457,0.8,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.006127166748046875,0.002090493183571188,0.0036724567413330077,0.0009994433194355076,0.7305271542664457,0.95,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.006738519668579102,0.0052531763263469824,0.003098297119140625,0.0007447010695654867,1.873817422860385,0.05,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.05}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.005608844757080078,0.0032726651449648046,0.0026863574981689452,0.00048809622168326174,1.873817422860385,0.2,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.2}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004738903045654297,0.001518145436644706,0.003358888626098633,0.0015101997812395586,1.873817422860385,0.5,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004737758636474609,0.0005075711177881824,0.002934551239013672,0.0004776413954149587,1.873817422860385,0.8,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.0041239261627197266,0.0009384547420193418,0.0023312091827392576,0.00017060740417382727,1.873817422860385,0.95,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004406356811523437,0.0010842330034891241,0.0029618263244628905,0.001049296764241641,4.806380863064394,0.05,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.05}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004734134674072266,0.0005687731652323997,0.0026597023010253907,0.0003213318398896023,4.806380863064394,0.2,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.2}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004464960098266602,0.0007261888110256646,0.003039121627807617,0.0004169036386526295,4.806380863064394,0.5,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.006356096267700196,0.0010982121321961773,0.0039011955261230467,0.0006241768420900016,4.806380863064394,0.8,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004860687255859375,0.0008920120263535691,0.0028518199920654296,0.00037822005601267244,4.806380863064394,0.95,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.0037570953369140624,0.00018462760385548084,0.0024130821228027345,0.00021308563105487292,12.32846739442066,0.05,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.05}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004511070251464844,0.0005022680271524951,0.0029013633728027345,0.0004180212032524974,12.32846739442066,0.2,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.2}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004669046401977539,0.000602964943869682,0.006793832778930664,0.0070953918792661915,12.32846739442066,0.5,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.005489921569824219,0.0010460006524988733,0.003162240982055664,0.0001540317322953146,12.32846739442066,0.8,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.0050433635711669925,0.001755819775964887,0.0028523921966552733,0.0006964899291167915,12.32846739442066,0.95,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004562807083129883,0.0008037384362217843,0.0028846263885498047,0.0005470705356324746,31.622776601683793,0.05,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.05}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.003802776336669922,0.0006390459980208426,0.002758502960205078,0.0006133344337881123,31.622776601683793,0.2,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.2}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.00448150634765625,0.0009581271098028186,0.00281376838684082,0.0005480790316580699,31.622776601683793,0.5,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004041910171508789,0.0004557211827230885,0.0025900840759277345,0.0005313951807681183,31.622776601683793,0.8,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.8}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
0.004330253601074219,0.0006867887526346803,0.0027428150177001955,0.0004705296432595487,31.622776601683793,0.95,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.95}",-0.6938431462885469,-0.7145432106379924,-0.6497181611670684,-0.6392183521131158,-0.6678376451800252,-0.6730321030773497,0.027821443546170797,27
